id,lyrics,label
T1_TRAIN_0037,"El borracho paró de cantar y se puso a contar su buena, fortuna, el barrio estaba dormido llena brillaba la luna, de pronto, un ladrón salpicado en neón, saltó como un tigre, desde el callejón y le puso al borracho un Magnum frente a la cara Y le dijo: entrégalo todo o se dispara, el borracho temblando le entregó al ladrón lo que acababa, de encontrar, un Smith & Wesson, unos pesos y un puñal, el ladrón, asombrado, le preguntó: y tú qué haces con todo ésto?, mejor será que me cuentes toda la historia, y ojalá que la huma no afecte tu memoria. A veces hablar resulta esencial, pero otras veces es mejor, callar porque a veces hablar resulta un error mortal. Con la información que el borracho le dió a tres cuadras al norte, el ladrón encontró los cuerpos de una mujer y el de un hombre, en un gabán, tirados sobre la acera en posición pre-natal, el ladrón con el pie sacudió a la mujer, a ver si reaccionaba, como nada pasó, se agachó y la buscó a ver si algo encontraba, y no halló nada, la la la la la la la la la la la la la la la. El ladrón dirigió su atención hacia el cuerpo del hombre en el gabán, sobre él se agachó, y lo reconoció por el diente de oro que llevaba, ay, pero si es el viejo Pedro Navaja, y empezó a burlarse de él, mientras lo registraba, la la la la la la la la la la la la la la la. Como un rayo, le entró la navaja buscando dentro de su cuerpo el, alma el ladrón sintió la luna quemándole la entraña, y vió el más grande milagro de su vida, ¡Murió viendo al sol salir de una boca reída!, la la la la la la la la la la la la la la la, pedro tomó su papel de identidad y se lo puso al ladrón en el bolsillo, de atrás del pantalón para confundir la investigación. Pedro, herido, de bala, recogió su otro puñal, él siempre trae encima dos, cuando, sale a trabajar; y del barrio hasta la luna brilló su carcajada, ¡La vida te da sorpresas, oye, camara'a!. ¿Éstos novatos, qué creen? ¡Si éste es mi barrio, papá!.",M
T1_TRAIN_0038,"Almas al desnudo. La Funko, Del Palo. Ve valiendo para tu casa, hasta el día en que se te acumule la mierda, y tengas que salir por la chimenea, ¡verás qué pasa!, defiende lo indefendible, yo supero lo insuperable, lo mío es hacer rap del palo, da igual de lo que hable, últimamente no salgo a la calle, paso de que el listo de turno me ralle, hazle un encofrao' a tu madre, no le pierdas detalle, puede ser que al escuchar Vidalogía se desmaye. De aquí a dos veranos, Bush veraneará en Bagdad, para entonces Zapatero se entenderá con Aznar, son un cúmulo no te la pierdas, si cada vez que nos joden saliéramos a la calle, como los astilleros, sería la guerra, pero es mejor quedarte viendo la tele en el sofá, ellos te retienen y tú te tragas lo que dan, nada que comparar con lo mucho que te quitan, cambio de canal, flípatela con lo que peña. Me dije: si trabajas en un club de putas, solo puedes hacer una cosa Juan, ser la mejor de todas, termino mi copa, le pego fuego al VIP's, no quedan cuerpos libres en un mundo de chips, te pillo los tics, piérdete con esto en plan, ¿Quién mató a Laura Palmer? en Twin Peaks, anoche estuve caminando, guardando estrellas, junto a mi cuarzo rojo, los puños apretados, mandíbulas bailando, zona radial, ante de vez en cuando y ahora motivo principal, la cara de un niño vendiendo a la tropa, es como ese anuncio de seguros, pero con farlopa, he visto dar la botas por medio gramo, seguir la fiesta descalzo como si fuera temprano, tenéis que cuidaros, intento decir, o ella te lo quitará todo, eso es así, estás escuchando bien almas al desnudo. Los cabrones crecen, el mundo está lleno de hijos de puta, y los hijos de puta hoy van y tos' se me aparecen, vienen con las largas puestas hay nieve y no controlan, si pides un cambio por otro nuevo te lo abonan, no se desesperen, pónganse a la cola, reparto merecidos, dos por uno, es la hora, mientras dos moscas se pelean por una mierda, no comerá mierda de las dos la que pierda. Ya nada es suficiente, y cuando tu amor es grande, la gente te envidia, algo corriente, blowjobs en la esquina, es un mundo rápido, paga ya y termina, nada será mejor que ahora, aún podemos arrastrar la miseria hasta fuera de hora, un coche veloz, el sol te duele, cruzando el terreno sucio, sea como fuere, arde la nieve, congelo el humo, subo, tú y yo a lo sumo, valemos una mierda primo, me pide dinero, me dice que es ingeniero, que tiene carrera pero duerme en un cajero, el penultimo baile en la ciudad, el primer tren que saldrá a ganarse la oportunidad, solo quiero acostarme contigo y decirte cuanto te quiero niña, acurrucaito'. ¡Si! Rubí finest, Tarrasa finest, esto es la F, nen, almas al desnudo ¿Éstás pillándolo?, detrás de cada cortina de humo una historia.",M
T1_TRAIN_0039,"En una jaula de oro, pendiente del balcón, se hallaba una calandria, cantando su dolor. Hasta que un gorrioncillo, a su jaula llego, si usted puede sacarme, con usted yo me voy.. Y el pobre gorrioncillo, de ella se enamoro, y el pobre como pudo, los alambres rompió. Y la ingrata calandria, después que la sacó, tan luego se vio libre, voló, voló y voló. La malvada calandria, esto le contestó:, a uste ni lo conozco, ni presa he sido yo..",NM
T1_TRAIN_0040,"en otro planeta, yah. Bad Bunny, baby, la paciencia, brray. Sabe que no hay amor, puesto para los jamz, para sacarme el Benz, para las jevas en mis DM's, últimamente estan volando modelos extranjeras a pasar el weekend, y como quiera me llama, para recordar en su cama, lo que hicimos en la tienda de Louis Vuitton en Condado en el baño de damas, la toco y le cambio el clima, yanet García cuando se vira, me dice dame como le dabas a Elvira, qué atrevida, le quito sus panties con mi boca, la agarro por cuello y se vuelve loca, no conoce amor, sólo conoce el sexo, siempre vuelve porque le doy como que estaba preso, y le tiro beso. Me pide que le hable malo, si estoy de tour se toca, mientras le hablo mientras le hablo, mientras le hablo, pero llego a la isla, y aunque sabe que hay lista, llama al negrito para que le dé. Y squirteé y squirteé y squirteé, me llama bellaca para que le dé, ella llama al negrito para que le dé. No le bajo la luna, pero cuando quiere le bajo los panties, siempre andamos infraganti, rubia con cuerpo de Ashanti, le gusta el fulete y hacer billetes hasta que tengamos el Masseratti, se vira y me pide nasty, le doy duro como Bugatti, me dice No pares, que se la cuide y no la desampare, que la bese por todos sus lunares, su novio duraba lo que dura un gare', y a mí me da noches espectaculares, se lo pongo y saca el grito de Lares de Larez, pide que en la cama la amarre amarre, mansita como Florinda cuando ve a Jirafales. Ella no tiene dueño pero a veces dice que es mía, yo que le doy todos los días, porque yo soy el que ella llama para que le dé. Enrolamo' un phillie y se vuelve loca, se pone mal y se toca, dice que eso la provoca a quitarse la ropa, mientras yo le lambo la tota, y me habla, bien sucio me habla, dándole tabla en un motel en Caguas, mamando parece una diabla, la toco y los panties siempre se le aguan, qué bellaca es mi bebé, me llama toda borracha a las tres, casi siempre pues fumamos, nos arrebatamos, y se pone en cuatro para que le dé. No deja 'e moverse, me dijo Si quieres te vienes adentro, yo no tengo perse, la linea de amor a obsesión es finita y la tenemo' a punto 'e romperse, ella me dio el culo la primera vez que sola, solita dejó verse, se metió dos dedos y la escuche gimiendo, no es pa mirarlo es para comerse, eso es Satan, crush en Twitter, novio en instagram, no estoy seguro si es mayor de edad, pero sí estoy seguro de todos lo que da, yeah, y si no contesto le da la ansiedad, quiere que le dé a la mayor brevedad. Se aparece en mis sueños y se volvió mi fantasía, se venía mientras se mecía, y me decía, Papi, a más nadie le des. Para que le dé, para que le dé, para que le dé, bellaca me busca para que le dé. Ella sabe como soy en esa area, lo que no sabe es que como ella tengo varias, y te lo juro que ahora mismo se lo daría, porque dijo que en la cama todo se valía, si es por mí esto dentro de ti se quedaría, yo lo acepto no quería que fueras mía, pero es que aquí domina la veteranía, a ella se lo voy hacer mejor que a la amiga, y dile a tu novio que te dio Mike Towers, nigga, no lo llames es que le di y se quedó dormida, ya yo se lo he dado hasta en el carro, nigga, en moteles o hoteles caros que ella diga, baby, dile como yo te lo puse, y si se molesta que me excuse, o si no, yo mando a que lo crucen, quieren que todas la posiciones se usen. Por mí le pichea a todos los bobos que le tiran, tú lo mueves bien rico, bebé, te voy a llevar de gira, me encanta cuando me lo mamas y me miras, ese booty no es liga de Pink, siempre los estiras, baby, dime ¿qué esperas?, el tiempo no se recupera, yo sé que de la primera que lo hicimos no me superas, callados nadie se entera, no hay amor, sólo bellaquera, y ellos no tienen más que yo ni debajo del zipper ni en la cartera, por eso me llama para que se lo meta, se pone en cuatro y me reta, creo que me odia por como lo aprieta, un veinte de sour, de krippy una zeta, sin yo pedírsela me da la combi completa chocha, culo y teta, prende otro phillie, bebé, que te lo voy a meter en otro planeta, yah.",M
T1_TRAIN_0041,"Dímelo, adan La Amenaza. Es una mujer fina, no anda con cualquiera, es una loquera eso' bellos ojos, blanquita cocaína, y cuando yo la mojo, me dice al oído: Papi, qué rico, qué bien la cojo, no te me vaya' lejo. Ella es una diva, fina, exclusiva, le da su corte internacional, ella es una tipa sensacional, y yo soy un chico fenomenal, y le gusta cuando bajo del oriente, a esa chica le gustan los delincuente', no se mezcla con cualquiera del ambiente, alístate, para mí ponte diferente. Y yo voy Voy a nuestro punto de lugar Lugar, donde lo nuestro comenzó, rico hicimo' el amor, no lo podré olvidar Ah-ah. Espectacular Oh, lo que es esa diosa, lo que provocas, beba, ella es única, es otra cosa diferente a las demá', su boca deliciosa, su pelo largo mata, esa cintura me atrasa, yo soy quien la toca, tú ere' de esas mujere' que a mí me deja loco, y yo soy ese moreno que te deja loca.",M
T1_TRAIN_0042,"Oye, mi socio, no esperes que yo te lleve esa sopita en botella, ni que te compre ese pardo, acurrala de abutín, si quieres sentir la vida bella. Lalararala.... Mira, mi hermano, tienes los cables cambia'os, tiene' el cerebro tosta'o, tú lo que estás es tururato, si quieres un consejo, acurrala de abutín, si quieres poder llegar a viejo. Eh, pero no esperes, mi socio, esa sopita en botella.",NM
T1_TRAIN_0043,"Te conozco desde el pelo hasta la punta de los pies, sé que roncas por las noches y que duermes de revés, sé que dices que tienes veinte cuando tienes veintitrés, te conozco cuando ríes y tus gestos al amar, sé de aquella cirugía que a nadie le has de contar, sé que odias la rutina un poco más que a la cocina. Dime si él te conoce la mitad, dime si él tiene la sensibilidad, de encontrar el punto exacto, donde explotas al amar, dime si él te ama la mitad, de lo que te ama este loco, que dejaste en libertad. Reconozco lo que piensas antes que empieces a hablar, sé de tus 150 dietas para adelgazar, sé que padeces de insomnio y que fumas sin parar, imagino esas charlas que en mi honor han de entablar, y hasta sé lo que este viernes le has de hacer para cenar, y es que tanto te conozco que, hasta sé, me has de extrañar. Y es que tanto te conozco, que hasta podría jurar, te mueres por regresar.",M
T1_TRAIN_0044,"No mi amor, si tan solo pudieras entender que siempre te quise bien, en serio, tonta, qué necesidad tendía de mentirte, perdóname. Eras lo único en mi vida, capaz de hacerme vibrar en serio, tenías que darme tiempo, un poquito mas de tiempo nada más, perdóname. No sabía o no estaba estaba acostumbrado que alguien que quisiera, me tuviera, siemprе anduve solo, ¿sabés?, y es fuertе descubrir así de golpe, que hay alguien más en algún lugar, no muy lejos que no cierras sus ojos hasta que ya te dormiste, por fin. Saber que alguien siente el mismo nudo en el estómago que vos, porque no sabés nada del examen de mañana, perdóname.",NM
T1_TRAIN_0045,"flores vas a recibir de mí. ¿Por qué voy a llorar cuando te vayas?, si alguna vez tenía que terminar, este cariño ardiente como el fuego, si sé que el fuego se tiene que apagar.",NM
T1_TRAIN_0046,"Another one, something special, listen. Otra madrugada que Manuel no va a dormir, ya se ve la aurora, un día más sin percibir, que hay personas crueles que celebran el sufrir, de otro ser humano, si ese morbo hace reír. Dicen que es afeminado, sobrenombres a diario, contempla el suicidio por no ser aceptado, no tiene la culpa de ser amanerado, se ha vuelto la burla del barrio y también del colegio, lleno de complejos, repugnando su cuerpo, queriendo ser hembra, pero todo lo opuesto. Es el único hijo de Sofía y Don Miguel, ella es muy sensible, una mujer de sencillez, siempre lo protege y lo acepta como es, en cambio Don Miguel es muy machista y anti-gay, dice que ningún marica entra al Reino de Los Cielos, escrito en la Biblia, derechito al infierno, señala a Sofía por criarlo añoñado, soñaba con un varoncito que fuera pelotero, resulta que el chico quiere ser peluquero, un poco humillante para un padre severo. Cuando la conciencia es muy bruta, cuesta entender que todos somos sin igual, viene un angelito en un vientre, sin voto a elegir su preferencia sexual. Ay, ámalo, quiérelo, acéptalo, consiéntelo, en fin, es un regalo de Dios, protégelo, adóralo, ¿Quiénes somos para a otro juzgar?. 100% heterosexual, nací así, ¿Y tú?, i will not judge, ay, ay, ay. Do not be a fool, this is not a gay record, this is a reality song, ignorance is not taking us nowhere, copy?, aproximadamente más de 30% de gays, se quitan la vida anual, quizás 1% de ellos son mis fanáticos, de todos modos, a mí me importa, keep your head up, stop the hate.",NM
T1_TRAIN_0047,"Todo empezó por el valle del centro, año 2010 cuando todo comenzó, tuve que tomar una grande decisión, ir a chambear a la construcción, o vender esas oncitas dobleteando, sí, señor, los benjamines empezaron a llegar, al tiro, compa Chuy, no se me raja, vamos a hacer el intercambio para delante, cuando dos hombres armados, nos tumbaron aquel jale, no hay pedo, aquí hay bastante. Pero aquí sigo chambeando, los billetes me están dando, bubba Kush estoy sembrando, y las pacas estoy sacando, carros nuevos manejando, cada año estoy comprando, un Mercedes 550, ropa de marca bien puesta. Y pura Fuerza Regida, otro pedo, uah. Un accidente que cambió a mi vida, perdí a mi hija aquel pinche día, y aprendí a superarme esa herida, caminando hacia delante con la frente en alto, bien pilas con todo este desmadre, por mi lado, siempre cargo mi fusca, bien armado para que se pongan trucha, me protejo porque solo yo las puedo, no ocupo rezarle a nadie, ando al tiro sin aquel rollo, mi gente ya lo sabe. Un saludo al señor Ramón, es mi padre y lo estimo, los negocios familiares, me los dejó a mi alcance, por la sur primera me han de ver, fumando de la verde, un blunt de Jolly Rancher galletas, montado en mi camioneta.",NM
